date,title,address
2019/4/12,教育部复旦大学单一来源采购SPIE数据库（2020）征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190412_11894021.htm
2019/4/12,教育部复旦大学单一来源采购SciFinder数据库（2019）征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190412_11894019.htm
2019/4/11,中央统战部暨南大学单一来源采购构建基因敲入实验小鼠征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190411_11892694.htm
2019/4/11,教育部厦门大学单一来源采购160kg推力级航空涡轮喷气发动机征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190411_11891582.htm
2019/4/11,中华人民共和国文化部中华人民共和国文化部国际交流与合作局（港澳台办公室）单一来源采购文化和旅游部2019年度“外宣保障”项目征求意见,http://www.ccgp.gov.cn/eadylynotice/201904/t20190411_11891581.htm
2019/4/11,中国科学院武汉岩土力学研究所单一来源采购悬臂式盐腔声纳测试仪征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190411_11889632.htm
2019/4/11,教育部湖南大学单一来源采购智能车辆运动控制分析系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190411_11887687.htm
2019/4/10,教育部华东理工大学单一来源采购图书馆续订ElsevierScienceDirect电子期刊数据库项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190410_11883548.htm
2019/4/10,教育部西南大学单一来源采购2019年西南大学数字资源采购征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190410_11883090.htm
2019/4/10,中国科学院上海光学精密机械研究所单一来源采购微晶玻璃材料征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190410_11883089.htm
2019/4/10,国家卫生和计划生育委员会四川大学华西医院单一来源采购骨干网络更新项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190410_11881496.htm
2019/4/10,国家卫生和计划生育委员会北京大学第三医院单一来源采购北京大学第三医院机场院区能源供应项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190410_11881494.htm
2019/4/10,国家卫生和计划生育委员会四川大学华西医院单一来源采购机器人手术系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190410_11881495.htm
2019/4/9,国家铁路局单一来源采购铁路运输企业检查项目-铁路运输企业GSM-R专用频率检查检测征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190409_11875502.htm
2019/4/9,国家铁路局单一来源采购铁路机车车辆驾驶人员资格许可采购项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190409_11874846.htm
2019/4/8,工业和信息化部中国信息通信研究院单一来源采购超高速云化光网络和量子信息技术研究与测试验证平台购置项目（一期）征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190408_11869648.htm
2019/4/8,工业和信息化部中国信息通信研究院单一来源采购工业互联网体系架构综合创新平台建设征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190408_11869647.htm
2019/4/8,工业和信息化部中国信息通信研究院单一来源采购无线数字调制计量标准征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190408_11869634.htm
2019/4/8,工业和信息化部中国信息通信研究院单一来源采购面向第五代移动通信关键参数计量标准装置购置（一期）征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190408_11869637.htm
2019/4/8,工业和信息化部中国信息通信研究院单一来源采购终端电磁辐射和绿色制造平台购置项目（一期）征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190408_11869635.htm
2019/4/8,工业和信息化部中国信息通信研究院单一来源采购新一代信息通信产业技术基础公共服务能力建设征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190408_11869636.htm
2019/4/8,工业和信息化部中国信息通信研究院单一来源采购光纤光缆与光模块测试研究系统升级改造项目（一期）征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190408_11869633.htm
2019/4/8,国务院扶贫开发领导小组办公室单一来源采购《全国扶贫领域腐败案件警示录》采购项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190408_11869632.htm
2019/4/8,工业和信息化部中国信息通信研究院单一来源采购短距离通信产品检测平台征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190408_11869595.htm
2019/4/8,教育部四川大学单一来源采购两种外文电子文献资源征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190408_11869594.htm
2019/4/8,工业和信息化部中国信息通信研究院单一来源采购面向R15的5G终端测试体系与平台研发征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190408_11869593.htm
2019/4/4,中国福利彩票发行管理中心单一来源采购《国家彩票》宣传服务项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190404_11858038.htm
2019/4/4,教育部教育部教育管理信息中心单一来源采购教育部信息化项目-方正人口信息字库及其输入法软件征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190404_11856457.htm
2019/4/3,中国证券监督管理委员会中国证券监督管理委员会内蒙古监管局单一来源采购办公楼租赁征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190403_11853903.htm
2019/4/3,国家测绘地理信息局中国测绘科学研究院单一来源采购SLR测控与数据处理系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190403_11853538.htm
2019/4/3,中华人民共和国商务部单一来源采购援某国田径场技术援助项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190403_11850029.htm
2019/4/3,中华人民共和国商务部单一来源采购援某国议会大厦第四期技术援助项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190403_11850028.htm
2019/4/2,中华人民共和国商务部单一来源采购援某国人民宫第六期技术援助项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190402_11847564.htm
2019/4/2,中国科学院中国科学院电子学研究所单一来源采购硅深刻蚀系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190402_11846718.htm
2019/4/2,教育部长安大学单一来源采购长安大学热膨胀仪单一来源采购征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201904/t20190402_11843557.htm
2019/3/28,教育部长安大学单一来源采购长安大学分布式驱动电动汽车测试研究系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190328_11824634.htm
2019/3/28,中国科学院中国科学院武汉植物园单一来源采购复合四极杆-轨道阱质谱仪征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190328_11821981.htm
2019/3/28,国家广播电视总局广播电视卫星直播管理中心单一来源采购转发器租赁征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190328_11821980.htm
2019/3/28,教育部长安大学单一来源采购长安大学驾驶人注意力测控系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190328_11821978.htm
2019/3/28,国家广播电视总局广播电视卫星直播管理中心单一来源采购传输上行费征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190328_11821979.htm
2019/3/28,国家体育总局体操运动管理中心单一来源采购体操器材征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190328_11820876.htm
2019/3/28,教育部西北农林科技大学单一来源采购黄河流域水文数据库征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190328_11820875.htm
2019/3/26,教育部吉林大学单一来源采购冷冻超薄切片机征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190326_11809708.htm
2019/3/26,国家知识产权局国家知识产权局专利局单一来源采购租赁燕郊专利文档及文献库房征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190326_11808900.htm
2019/3/26,国家知识产权局国家知识产权局专利复审委员会单一来源采购2019年度向专利局审查协作北京中心购买审查服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190326_11808898.htm
2019/3/26,新华通讯社新华通讯社技术局单一来源采购全媒体采编发互联网数据资源引入项目—新华全媒版权监测平台互联网数据特征提取服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190326_11808899.htm
2019/3/21,国家知识产权局国家知识产权局专利局单一来源采购2019年通过北京中科进出口有限责任公司STIN等国外文献资料征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190321_11789364.htm
2019/3/21,教育部华中科技大学单一来源采购鼠脑样本成像测试服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190321_11789365.htm
2019/3/21,中国气象局内蒙古自治区大气探测技术保障中心等5家单一来源采购2019年自动气象站备件采购征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190321_11787543.htm
2019/3/21,中国气象局国家气象信息中心单一来源采购中国气象局互联网络系统桌面互联网子系统电信服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190321_11786830.htm
2019/3/21,中国气象局国家气象信息中心单一来源采购国家气象信息中心卫星转发器C波段资源租用征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190321_11786829.htm
2019/3/21,中国气象局浙江省大气探测技术保障中心等32个单位单一来源采购2019年天气雷达双偏振技术升级征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190321_11786828.htm
2019/3/21,中国气象局国家气象信息中心单一来源采购中国气象局互联网络系统国际通信业务子系统电信服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190321_11786827.htm
2019/3/21,中国气象局国家气象信息中心单一来源采购民航气象观测资料传输征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190321_11786826.htm
2019/3/21,中国气象局国家气象信息中心单一来源采购国家气象信息中心卫星转发器Ku波段资源租用征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190321_11786825.htm
2019/3/21,中国气象局中国气象局气象探测中心单一来源采购2019年多普勒天气雷达技术服务与备件采购征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190321_11786823.htm
2019/3/21,中国气象局国家气象信息中心单一来源采购全国气象宽带网络电路租用服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190321_11786824.htm
2019/3/21,中国气象局陕西省气象局单一来源采购人工影响天气业务经费征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190321_11786784.htm
2019/3/21,中国气象局国家气象信息中心单一来源采购中国气象局互联网络系统国内气象数据传输子系统电信服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190321_11786783.htm
2019/3/21,中国科学院高能物理研究所单一来源采购现场可编程门阵列芯片（FPGA）征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190321_11786085.htm
2019/3/20,中国福利彩票发行管理中心单一来源采购国家级广播电台开奖信息播出项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190320_11780603.htm
2019/3/19,中国科学院海洋研究所单一来源采购2019年吊舱大修备件/吊舱大修征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190319_11777674.htm
2019/3/19,国家体育总局冬季运动管理中心单一来源采购短道速滑、花样滑冰、冰壶、冰球场馆租赁及购买训练服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190319_11776758.htm
2019/3/19,中国残联中国残疾人体育运动管理中心单一来源采购残疾人群众性体育和残疾人体育技术保障项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190319_11775896.htm
2019/3/19,中国科学院中国科学技术大学单一来源采购快速三维成像系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190319_11774977.htm
2019/3/15,中华人民共和国公安部公安部昆明警犬基地单一来源采购公安部昆明警犬基地工作犬无线声像监控作战与救援指挥系统项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190315_11759804.htm
2019/3/15,教育部中国教育电视台单一来源采购中国教育电视台2019年度“卫星转发器租赁及传输上行”财政专项“节目传输上行”项目—中国有线节目传输,http://www.ccgp.gov.cn/eadylynotice/201903/t20190315_11757923.htm
2019/3/15,教育部中国教育电视台单一来源采购中国教育电视台2019年度“卫星转发器租赁及传输上行”财政专项“节目传输上行”项目—航天云岗地球站节,http://www.ccgp.gov.cn/eadylynotice/201903/t20190315_11757921.htm
2019/3/15,教育部中国教育电视台单一来源采购中国教育电视台2019年度“卫星转发器租赁及传输上行”财政专项“节目传输上行”项目—广电北京地球站节,http://www.ccgp.gov.cn/eadylynotice/201903/t20190315_11757920.htm
2019/3/15,教育部中国教育电视台单一来源采购中国教育电视台2019年卫星转发器租赁及传输上行专项——卫星转发器资源租赁项目（亚太6C）征求意见公,http://www.ccgp.gov.cn/eadylynotice/201903/t20190315_11757922.htm
2019/3/15,教育部中国教育电视台单一来源采购中国教育电视台2019年卫星转发器租赁及传输上行专项——卫星转发器资源租赁项目（中星6B）征求意见公,http://www.ccgp.gov.cn/eadylynotice/201903/t20190315_11757919.htm
2019/3/15,中国人民银行重庆营管部单一来源采购钞处中心清分设备搬迁征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190315_11757419.htm
2019/3/15,中国人民银行重庆营管部单一来源采购钞处中心销毁设备搬迁征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190315_11757418.htm
2019/3/15,教育部复旦大学单一来源采购X射线衍射仪高压部件更换征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190315_11757420.htm
2019/3/15,中国人民银行单一来源采购数据中心业务网日立集中存储设备高可用改造征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190315_11757416.htm
2019/3/15,中国人民银行单一来源采购数据中心业务网华为集中存储设备高可用改造征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190315_11757417.htm
2019/3/14,中国福利彩票发行管理中心单一来源采购开奖综合技术服务项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190314_11753422.htm
2019/3/14,海关总署单一来源采购信息中心基础设施云及相关软件升级扩容征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190314_11752670.htm
2019/3/14,海关总署单一来源采购北京检验检疫数据中心双活机房租用服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190314_11752148.htm
2019/3/13,教育部清华大学单一来源采购先进反应堆核电站仿真教学实验平台征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190313_11748259.htm
2019/3/12,中国气象局中国气象局成都高原气象研究所单一来源采购GPS探空仪征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190312_11743493.htm
2019/3/12,教育部西北农林科技大学单一来源采购图书馆2019年数据库项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190312_11742025.htm
2019/3/8,教育部厦门大学单一来源采购医学与生命科学学部分析型超速离心机征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190308_11728435.htm
2019/3/6,工业和信息化部哈尔滨工程大学单一来源采购定容燃烧装置改造设计、组件及制造征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190306_11715686.htm
2019/3/5,国家广电总局单一来源采购收视综合评价大数据试验建设征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190305_11712412.htm
2019/3/5,国家广电总局单一来源采购新增中央公务用车CMMB车载电视安装经费征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190305_11712411.htm
2019/3/5,国家广电总局单一来源采购收视率调查小范围规模试验征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190305_11712410.htm
2019/3/4,教育部西安交通大学单一来源采购Elsevie出版社系列数据库征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190304_11707647.htm
2019/3/4,教育部西安交通大学单一来源采购Wiley出版社系列数据库征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190304_11707646.htm
2019/3/4,教育部西安交通大学单一来源采购科睿唯安（原汤森路透）出版社系列数据库征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190304_11707645.htm
2019/3/4,教育部吉林大学单一来源采购吉林大学多接收电感耦合等离子体质谱仪采购项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190304_11705958.htm
2019/3/1,教育部复旦大学单一来源采购读秀知识库征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190301_11697234.htm
2019/3/1,中华人民共和国公安部公安部物证鉴定中心单一来源采购3730XL型遗传分析仪及软件分析系统和相关耗材征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201903/t20190301_11695401.htm
2019/2/27,教育部电子科技大学单一来源采购2019年中外文数字资源（第二批）征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190227_11687587.htm
2019/2/27,国家卫生和计划生育委员会中国医学科学院北京协和医院单一来源采购核医学科PET中心回旋加速器升级征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190227_11686489.htm
2019/2/27,国家卫生和计划生育委员会中国医学科学院北京协和医院单一来源采购达芬奇手术机器人项目维保服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190227_11686488.htm
2019/2/27,文化部中华人民共和国文化部财务司单一来源采购国内旅游抽样调查项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190227_11685759.htm
2019/2/27,国家知识产权局国家知识产权局专利复审委员会单一来源采购采购办公用房租赁服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190227_11685758.htm
2019/2/26,国家新闻出版广电总局广播电视卫星直播管理中心单一来源采购异地灾备数据中心基础环境维护项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190226_11681563.htm
2019/2/26,教育部厦门大学单一来源采购医学与生命科学学部LentiviralCRISPRgRNA文库征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190226_11680630.htm
2019/2/26,中国科学院中国科学院国家空间科学中心单一来源采购开放型像增强器征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190226_11679239.htm
2019/2/25,国家民委单一来源采购“中华民族一家亲”专场慰问演出征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190225_11675108.htm
2019/2/22,中华人民共和国商务部单一来源采购援某国医院第二期技术合作项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190222_11665142.htm
2019/2/22,中华人民共和国商务部单一来源采购援某国马桑巴·代巴体育场第9期技术合作项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190222_11665141.htm
2019/2/22,中华人民共和国商务部单一来源采购援某国菌草、旱稻技术援助项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190222_11664936.htm
2019/2/22,教育部复旦大学单一来源采购读秀知识库（2019.1.1-2019.12.31）征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190222_11663872.htm
2019/2/21,教育部清华大学单一来源采购一体化多功能固态光谱仪征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190221_11656491.htm
2019/2/19,交通运输部交通运输部规划司单一来源采购2019年交通运输日常统计及分析征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190219_11647777.htm
2019/2/18,教育部北京大学单一来源采购电喷雾萃取长飞行时间质谱仪征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190218_11642349.htm
2019/2/15,中华人民共和国公安部公安部物证鉴定中心单一来源采购现场三维动态重建矢量分析系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190215_11638220.htm
2019/2/15,中华人民共和国公安部公安部物证鉴定中心单一来源采购现场仿真再现及弹丸运动测试技术研究-高速运动分析系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190215_11638219.htm
2019/2/15,中华人民共和国公安部公安部物证鉴定中心单一来源采购高清可视化混合斑单细胞精确分选仪征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190215_11638218.htm
2019/2/14,中华人民共和国公安部单一来源采购北京华风宾馆征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190214_11633605.htm
2019/2/13,中国科学院信息工程研究所单一来源采购研究生公寓（冠寓公寓）单一来源租赁项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190213_11629244.htm
2019/2/11,中国福利彩票发行管理中心单一来源采购国家级电视台福彩开奖节目播出项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190211_11622765.htm
2019/2/11,教育部同济大学单一来源采购上海自主智能无人系统科学中心用房租赁征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201902/t20190211_11622233.htm
2019/1/29,中华人民共和国公安部公安部物证鉴定中心单一来源采购智能型移动警务终端采购项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190129_11585871.htm
2019/1/29,中国气象局天津市气象局单一来源采购2019年“天津市气象局数值预报高性能计算能力技术支持”征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190129_11584408.htm
2019/1/29,教育部清华大学单一来源采购超高性能电子束曝光机征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190129_11584407.htm
2019/1/28,应急管理部森林消防局单一来源采购轻型全地形车项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190128_11576509.htm
2019/1/28,应急管理部森林消防局单一来源采购履带式灭火运兵车项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190128_11576508.htm
2019/1/28,应急管理部森林消防局单一来源采购履带式炊事车项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190128_11576510.htm
2019/1/28,应急管理部森林消防局单一来源采购履带式水炮车项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190128_11576507.htm
2019/1/28,应急管理部森林消防局单一来源采购森林脑炎灭活疫苗征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190128_11576506.htm
2019/1/28,应急管理部森林消防局单一来源采购集成式灭火装备背架项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190128_11576505.htm
2019/1/28,应急管理部森林消防局单一来源采购履带式指挥车项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190128_11576504.htm
2019/1/24,中华人民共和国商务部单一来源采购援某国妇儿医院等3所医院第9期技术援助项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190124_11563867.htm
2019/1/24,中华人民共和国商务部单一来源采购援某国运动会体育技术援助项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190124_11563620.htm
2019/1/24,中华人民共和国商务部单一来源采购援某国海岸角体育场技术援助项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190124_11563619.htm
2019/1/23,国家卫生和计划生育委员会国家卫生健康委员会科技教育司单一来源采购毕业后医学教育评估与宣传工作征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190123_11558984.htm
2019/1/23,国家卫生和计划生育委员会国家卫生健康委员会科技教育司单一来源采购住院医师规范化培训结业考核征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190123_11558983.htm
2019/1/23,教育部清华大学单一来源采购电子束直写制版机征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190123_11557109.htm
2019/1/23,教育部同济大学单一来源采购磁浮基地管理服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190123_11557110.htm
2019/1/18,中国人民银行单一来源采购5台钞票处理设备升级征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190118_11539237.htm
2019/1/18,中国人民银行单一来源采购稻香湖机房网络建设密集波分设备征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190118_11539236.htm
2019/1/18,国家卫生和计划生育委员会四川大学华西医院单一来源采购高通量二代测序仪征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190118_11536488.htm
2019/1/15,教育部兰州大学单一来源采购兰州大学2019年中国教育和科研计算机网接入服务项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190115_11521333.htm
2019/1/14,教育部北京邮电大学单一来源采购分子束外延设备液氮密闭循环系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190114_11513726.htm
2019/1/14,国家卫生和计划生育委员会中国医学科学院医学信息研究所单一来源采购数据库订购（第三批）征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190114_11513725.htm
2019/1/10,教育部清华大学单一来源采购无液氦稀释制冷机征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190110_11500845.htm
2019/1/10,中华人民共和国商务部单一来源采购外贸促进公共服务项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190110_11497396.htm
2019/1/10,教育部电子科技大学单一来源采购场发射扫描电子显微镜征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190110_11496930.htm
2019/1/10,教育部中央美术学院单一来源采购中央美术学院租赁中医药大学东校区学生公寓楼征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190110_11496929.htm
2019/1/9,教育部复旦大学单一来源采购单细胞精准分选系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190109_11491194.htm
2019/1/8,教育部中央美术学院单一来源采购中央美术学院黄河大铁牛文物仿制征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190108_11483010.htm
2019/1/7,中国银行业监督管理委员会银保监会单一来源采购办公楼物业管理服务项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190107_11475760.htm
2019/1/7,教育部同济大学单一来源采购载人潜水器航次租赁服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190107_11475460.htm
2019/1/7,教育部复旦大学单一来源采购高通量单细胞智能精准分选系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190107_11475459.htm
2019/1/2,教育部吉林大学单一来源采购多接收电感耦合等离子体质谱仪征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201901/t20190102_11454490.htm
2018/12/29,国家体育总局冬季运动管理中心单一来源采购“中芬冬季运动年”开幕式舞台设计搭建和导演团队服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201812/t20181229_11445963.htm
2018/12/28,国家卫生和计划生育委员会中国医学科学院医医学信息研究所单一来源采购数据库采购（第二批）征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201812/t20181228_11438293.htm
2018/12/27,教育部华北电力大学单一来源采购Elsevier出版集团系列数据库征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201812/t20181227_11428881.htm
2018/12/26,教育部华中师范大学单一来源采购华中师范大学中国教育和科研计算机网2000M带宽出口采购公开招标失败公告及转单一来源采购公示征求意见公,http://www.ccgp.gov.cn/eadylynotice/201812/t20181226_11421431.htm
2018/12/26,教育部单一来源采购教育部政府采购政策咨询项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201812/t20181226_11420888.htm
2018/12/25,教育部单一来源采购教育部政府采购政策咨询项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201812/t20181225_11416275.htm
2018/12/24,教育部复旦大学单一来源采购微软正版软件校园授权征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201812/t20181224_11406176.htm
2018/12/21,国家广电总局单一来源采购收视综合评价大数据试验建设项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201812/t20181221_11396006.htm
2018/12/21,国家卫生和计划生育委员会中国医学科学院医医学信息研究所单一来源采购数据库订购征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201812/t20181221_11394936.htm
2018/12/20,国家广电总局单一来源采购收视综合评价大数据试验建设项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201812/t20181220_11383792.htm
2018/12/17,国家广电总局国家新闻出版广电总局监管中心单一来源采购IP电视用户终端监管专线租用征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201812/t20181217_11360848.htm
